
 num     #instances         #bytes  class name
 131:           117           3744  java.lang.ref.WeakReference
 132:           230           3680  java.util.HashMap$KeySet
 133:           113           3616  java.lang.ref.ReferenceQueue
 134:           223           3568  java.util.concurrent.locks.ReentrantLock
 135:           148           3552  sun.reflect.annotation.AnnotationInvocationHandler
 136:            40           3520  akka.actor.ActorCell
 137:            47           3512  [Ljava.lang.invoke.MethodHandle;
 138:            73           3504  java.util.WeakHashMap
 139:           142           3408  com.typesafe.config.impl.ConfigInt
 140:            22           3344  org.apache.flink.shaded.netty4.io.netty.buffer.PoolArena$DirectArena
 141:           183           3328  [Lsun.reflect.generics.tree.TypeArgument;
 142:            58           3248  sun.nio.cs.UTF_8$Encoder
 143:           132           3168  java.util.LinkedList$Node
 144:            63           3160  [Ljavax.management.MBeanAttributeInfo;
 145:            62           2976  javax.management.MBeanInfo
 146:            92           2944  org.apache.flink.shaded.netty4.io.netty.util.internal.LongAdderCounter
 147:           182           2912  sun.reflect.generics.tree.ClassTypeSignature
 148:           121           2904  scala.concurrent.duration.FiniteDuration
 149:            36           2880  java.util.concurrent.ThreadPoolExecutor
 150:            45           2880  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 151:           120           2880  org.apache.flink.shaded.netty4.io.netty.channel.unix.FileDescriptor
 152:           119           2856  scala.collection.immutable.HashMap$HashTrieMap
 153:           118           2832  java.lang.Class$AnnotationData
 154:           177           2832  org.apache.logging.log4j.message.ReusableMessageFactory
 155:            88           2816  javax.management.MBeanAttributeInfo
 156:            88           2816  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskQueryScopeInfo
 157:           112           2688  java.util.concurrent.atomic.AtomicLong
 158:            83           2656  java.lang.invoke.DirectMethodHandle$Special
 159:           163           2608  [Ljava.security.Principal;
 160:           163           2608  java.security.ProtectionDomain$Key
 161:            54           2592  sun.net.www.MimeEntry
 162:           137           2568  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 163:            64           2560  java.io.ObjectStreamClass$FieldReflector
 164:            95           2528  [Ljavax.management.ObjectName$Property;
 165:           103           2472  java.time.LocalDate
 166:            76           2432  java.util.LinkedList
 167:           101           2424  java.util.Arrays$ArrayList
 168:            39           2416  [Ljava.math.BigInteger;
 169:           151           2416  java.util.HashMap$EntrySet
 170:            75           2400  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 171:            99           2376  java.util.ArrayDeque
 172:            97           2328  javax.management.ObjectName$Property
 173:            29           2320  [Ljava.util.concurrent.RunnableScheduledFuture;
 174:             6           2304  org.apache.flink.streaming.runtime.tasks.SourceStreamTask$LegacySourceFunctionThread
 175:            94           2240  [Ljava.lang.reflect.Type;
 176:            68           2176  akka.actor.ChildActorPath
 177:             4           2112  [Lorg.apache.flink.runtime.state.heap.StateMap;
 178:            66           2112  java.util.concurrent.CountDownLatch$Sync
 179:            11           2112  org.apache.flink.runtime.taskmanager.Task
 180:            44           2112  sun.util.locale.LocaleObjectCache$CacheEntry
 181:            52           2080  java.util.Collections$SingletonMap
 182:           128           2048  java.lang.Character
 183:            85           2040  sun.reflect.NativeConstructorAccessorImpl
 184:            82           1968  java.util.concurrent.ConcurrentLinkedQueue$Node
 185:            82           1968  org.apache.flink.core.fs.CloseableRegistry
 186:             5           1960  org.apache.flink.runtime.io.network.api.writer.RecordWriter$OutputFlusher
 187:            81           1944  org.apache.flink.configuration.FallbackKey
 188:            22           1936  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService$ScheduledTaskExecutor
 189:            20           1920  java.util.jar.JarFile$JarFileEntry
 190:            48           1920  javax.management.ObjectName
 191:            40           1920  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap
 192:            34           1904  sun.misc.URLClassPath$JarLoader
 193:            18           1872  org.apache.logging.log4j.core.impl.MutableLogEvent
 194:            77           1848  [Lorg.apache.flink.configuration.FallbackKey;
 195:           115           1840  java.lang.ref.ReferenceQueue$Lock
 196:            38           1824  java.nio.HeapByteBuffer
 197:            55           1760  org.apache.flink.streaming.runtime.tasks.mailbox.MailboxExecutorImpl
 198:            30           1680  java.security.Provider$Service
 199:            21           1680  org.apache.logging.log4j.core.util.datetime.FixedDateFormat
 200:            69           1656  java.security.Provider$ServiceKey
 201:            41           1640  org.apache.flink.runtime.state.heap.CopyOnWriteStateMap$StateMapEntry
 202:           101           1616  sun.reflect.BootstrapConstructorAccessorImpl
 203:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 204:            99           1584  java.util.Collections$SingletonSet
 205:            33           1584  java.util.zip.Inflater
 206:             1           1568  [[B
 207:            49           1568  org.apache.flink.shaded.netty4.io.netty.channel.ChannelOption
 208:            49           1568  sun.reflect.generics.repository.ClassRepository
 209:             5           1560  akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinPool
 210:            32           1536  java.util.logging.LogManager$LoggerWeakRef
 211:            48           1536  org.apache.flink.streaming.api.windowing.windows.TimeWindow
 212:            38           1520  akka.actor.Deploy
 213:            93           1488  sun.reflect.DelegatingConstructorAccessorImpl
 214:            26           1456  sun.util.calendar.ZoneInfo
 215:            36           1440  java.security.AccessControlContext
 216:            30           1440  java.time.temporal.ValueRange
 217:            22           1408  java.util.jar.JarFile
 218:            44           1408  org.apache.flink.runtime.jobgraph.OperatorID
 219:            22           1408  org.apache.flink.runtime.metrics.groups.InternalOperatorMetricGroup
 220:            11           1408  org.apache.flink.runtime.taskmanager.RuntimeEnvironment
 221:            22           1408  org.apache.flink.streaming.api.operators.StreamingRuntimeContext
 222:            29           1392  java.util.concurrent.ThreadPoolExecutor$Worker
 223:             1           1376  [Lsun.misc.FDBigInteger;
 224:            43           1376  akka.actor.Props
 225:            42           1344  org.apache.flink.shaded.netty4.io.netty.util.concurrent.DefaultPromise
 226:            54           1296  sun.reflect.generics.factory.CoreReflectionFactory
 227:            16           1280  [Lscala.collection.mutable.HashEntry;
 228:            40           1280  akka.dispatch.Dispatcher$$anon$1
 229:            40           1280  java.io.File
 230:            40           1280  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventArray
 231:            40           1280  org.apache.flink.streaming.api.operators.TimerHeapInternalTimer
 232:            40           1280  org.apache.logging.log4j.core.config.builder.api.Component
 233:            53           1272  java.io.ObjectStreamClass$ClassDataSlot
 234:            52           1248  java.lang.ThreadLocal$ThreadLocalMap
 235:            11           1232  org.apache.flink.api.common.ExecutionConfig
 236:            38           1216  akka.actor.ChildRestartStats
 237:            38           1216  org.apache.flink.configuration.MemorySize
 238:            30           1200  java.math.BigDecimal
 239:            30           1200  java.time.temporal.ChronoField
 240:            75           1200  scala.Some
 241:            30           1200  sun.nio.cs.UTF_8$Decoder
 242:            37           1184  java.util.regex.Pattern$Curly
 243:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 244:            49           1176  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 245:            49           1176  sun.reflect.generics.tree.ClassSignature
 246:            47           1168  [Ljavax.management.MBeanOperationInfo;
 247:            49           1168  [Lsun.reflect.generics.tree.ClassTypeSignature;
 248:            29           1160  akka.actor.Address
 249:            48           1152  akka.actor.LightArrayRevolverScheduler$TaskHolder
 250:            48           1152  sun.reflect.generics.scope.ClassScope
 251:            47           1128  com.typesafe.config.impl.Path
 252:            47           1128  com.typesafe.config.impl.SimpleConfigList
 253:            28           1120  java.lang.invoke.DirectMethodHandle$Interface
 254:            23           1104  sun.management.DiagnosticCommandInfo
 255:            15           1080  java.util.logging.Logger
 256:            15           1080  org.apache.logging.log4j.core.config.LoggerConfig
 257:            67           1072  java.util.LinkedHashSet
 258:             2           1056  [Ljava.util.TimerTask;
 259:            44           1056  com.sun.jmx.mbeanserver.NamedObject
 260:            66           1056  com.sun.proxy.$Proxy1
 261:            66           1056  java.util.concurrent.CountDownLatch
 262:            22           1056  java.util.concurrent.LinkedBlockingQueue
 263:            44           1056  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark
 264:            22           1056  org.apache.flink.runtime.state.DefaultOperatorStateBackend
 265:             1           1040  [Ljava.lang.Byte;
 266:             1           1040  [Ljava.lang.Integer;
 267:             1           1040  [Ljava.lang.Long;
 268:             1           1040  [Ljava.lang.Short;
 269:            41           1024  [Lorg.apache.flink.configuration.description.InlineElement;
 270:            32           1024  java.util.concurrent.FutureTask
 271:            32           1024  scala.collection.immutable.RedBlackTree$BlackTree
 272:            14           1008  java.util.regex.Pattern
 273:             6           1008  org.apache.flink.streaming.runtime.tasks.SourceStreamTask
 274:            41            992  [Ljava.io.ObjectStreamClass$ClassDataSlot;
 275:            31            992  java.util.logging.LogManager$LogNode
 276:            31            992  javax.management.MBeanParameterInfo
 277:            41            984  java.util.Collections$UnmodifiableRandomAccessList
 278:            41            984  java.util.regex.Pattern$GroupHead
 279:            41            984  java.util.regex.Pattern$GroupTail
 280:            20            960  akka.actor.RepointableActorRef
 281:            30            960  java.security.Provider$EngineDescription
 282:            40            960  org.apache.flink.shaded.netty4.io.netty.util.internal.ThreadExecutorMap$1
 283:            30            960  org.apache.flink.util.concurrent.ExecutorThreadFactory
 284:            29            952  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser;
 285:            55            952  [Lsun.reflect.generics.tree.FormalTypeParameter;
 286:            17            952  java.lang.Class$ReflectionData
 287:            29            928  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
 288:            29            928  java.util.zip.ZipCoder
 289:            29            928  org.apache.flink.api.common.JobID
 290:            38            912  akka.dispatch.UnboundedMailbox$MessageQueue
 291:            19            912  java.nio.HeapCharBuffer
 292:            38            912  java.time.Duration
 293:            57            912  java.util.LinkedHashMap$LinkedKeySet
 294:             9            896  [D
 295:            37            888  java.lang.StringBuilder
 296:            10            880  akka.dispatch.Dispatcher
 297:            22            880  javax.management.MBeanOperationInfo
 298:            22            880  org.apache.flink.runtime.metrics.TimerGauge
 299:            22            880  org.apache.flink.runtime.metrics.groups.InternalOperatorIOMetricGroup
 300:            11            880  org.apache.flink.runtime.metrics.groups.TaskMetricGroup
 301:            22            880  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$StreamOperatorStateContextImpl
 302:            22            880  org.apache.flink.streaming.runtime.tasks.StreamOperatorWrapper
 303:            22            880  org.apache.flink.streaming.util.LatencyStats
 304:            22            880  sun.util.locale.BaseLocale$Key
 305:            12            864  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 306:            27            864  org.apache.flink.util.AbstractID
 307:            18            864  org.apache.logging.log4j.message.ReusableParameterizedMessage
 308:            12            864  sun.nio.ch.EPollArrayWrapper
 309:            12            864  sun.nio.ch.EPollSelectorImpl
 310:            15            840  javax.management.openmbean.ArrayType
 311:            21            840  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
 312:            26            832  java.lang.reflect.WeakCache$CacheValue
 313:            26            832  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser
 314:            34            816  java.lang.ProcessEnvironment$Value
 315:            34            816  java.lang.ProcessEnvironment$Variable
 316:            51            816  java.lang.ThreadLocal
 317:            34            816  java.util.concurrent.CopyOnWriteArrayList
 318:            34            816  org.apache.flink.shaded.netty4.io.netty.util.internal.logging.LocationAwareSlf4JLogger
 319:            20            800  com.sun.jmx.mbeanserver.MXBeanSupport
 320:            25            800  org.apache.flink.streaming.runtime.streamrecord.StreamRecord
 321:             5            800  org.apache.flink.streaming.runtime.tasks.OneInputStreamTask
 322:            33            792  java.util.Collections$SingletonList
 323:            33            792  java.util.zip.ZStreamRef
 324:            11            792  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup
 325:            11            792  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl
 326:            49            784  com.sun.proxy.$Proxy2
 327:            14            784  scala.collection.immutable.Vector
 328:             3            768  [Ljava.time.LocalDateTime;
 329:            32            768  akka.actor.Scheduler$$anon$6
 330:            32            768  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping
 331:            32            768  com.typesafe.config.impl.ConfigBoolean
 332:            24            768  java.lang.reflect.Proxy$Key1
 333:             2            768  java.util.TimerThread
 334:            24            768  java.util.regex.Pattern$Branch
 335:            32            768  org.apache.flink.runtime.rpc.messages.RunAsync
 336:            32            768  scala.collection.immutable.HashSet$HashSet1
 337:            16            768  sun.misc.URLClassPath
 338:             2            752  org.apache.logging.log4j.core.util.Log4jThread
 339:            47            752  sun.reflect.DelegatingMethodAccessorImpl
 340:            46            736  java.util.concurrent.atomic.AtomicReference
 341:            23            736  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
 342:            23            736  sun.management.DiagnosticCommandImpl$Wrapper
 343:            30            720  java.lang.invoke.Invokers
 344:            15            720  java.lang.management.PlatformComponent
 345:            18            720  java.util.IdentityHashMap
 346:            30            720  scala.collection.mutable.DefaultEntry
 347:            44            704  java.lang.Boolean
 348:            22            704  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus
 349:            22            704  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$OperatorQueryScopeInfo
 350:            22            704  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup$SumCounter
 351:            22            704  org.apache.flink.runtime.state.SnapshotStrategyRunner
 352:            44            704  org.apache.flink.streaming.api.graph.StreamConfig
 353:            22            704  org.apache.flink.streaming.api.operators.StreamOperatorStateHandler
 354:            22            704  org.apache.flink.streaming.runtime.tasks.ProcessingTimeServiceImpl
 355:            11            704  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl$1
 356:            22            704  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService
 357:            22            704  sun.reflect.annotation.AnnotationType
 358:            22            704  sun.util.locale.BaseLocale
 359:            29            696  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser
 360:            29            696  java.util.BitSet
 361:            17            680  com.sun.jmx.mbeanserver.PerInterface
 362:            17            680  com.typesafe.config.impl.SimpleConfig$MemoryUnit
 363:            17            680  java.time.format.DateTimeFormatter
 364:            17            680  java.util.concurrent.CompletableFuture$UniWhenComplete
 365:            15            672  [Ljava.lang.reflect.Method;
 366:            21            672  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference
 367:            28            672  java.security.Provider$UString
 368:            21            672  org.apache.flink.runtime.state.StateSerializerProvider$EagerlyRegisteredStateSerializerProvider
 369:            27            648  java.time.LocalTime
 370:             9            648  org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer
 371:            27            648  org.apache.flink.streaming.runtime.metrics.WatermarkGauge
 372:            16            640  akka.util.SubclassifiedIndex$Nonroot
 373:            20            640  java.io.FileDescriptor
 374:            20            640  java.net.InetAddress$InetAddressHolder
 375:            20            640  java.util.Locale
 376:            10            640  org.apache.flink.runtime.io.network.buffer.LocalBufferPool
 377:            40            640  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventLoop$1
 378:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$1
 379:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$EntrySet
 380:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$KeySet
 381:            16            640  org.jboss.netty.util.internal.ConcurrentIdentityWeakKeyHashMap$Segment
 382:             3            624  [Ljava.lang.invoke.LambdaForm;
 383:            26            624  [Ljavax.management.MBeanParameterInfo;
 384:            26            624  akka.actor.ArgsReflectConstructor
 385:            26            624  akka.dispatch.CachingConfig$StringPathEntry
 386:            11            616  org.apache.flink.streaming.runtime.tasks.RegularOperatorChain
 387:            19            608  java.util.concurrent.SynchronousQueue
 388:            25            600  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig
 389:            25            600  java.lang.Double
 390:            15            600  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
 391:            15            600  java.util.concurrent.CompletableFuture$UniRun
 392:             5            600  org.apache.flink.runtime.io.network.partition.PipelinedResultPartition
 393:             5            600  org.apache.flink.runtime.io.network.partition.consumer.SingleInputGate
 394:            24            592  [Ljava.util.regex.Pattern$Node;
 395:            37            592  org.apache.flink.configuration.description.LineBreakElement
 396:            23            584  [Ljava.security.ProtectionDomain;
 397:            26            584  [Ljavax.management.MBeanNotificationInfo;
 398:            24            576  java.io.ObjectStreamClass$ExceptionInfo
 399:            24            576  java.util.AbstractMap$SimpleImmutableEntry
 400:            24            576  java.util.concurrent.LinkedBlockingQueue$Node
 401:            24            576  java.util.jar.Attributes$Name
 402:            18            576  org.apache.flink.api.java.typeutils.runtime.KryoRegistration
 403:            18            576  org.apache.flink.api.java.typeutils.runtime.TupleSerializer
 404:             6            576  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$ParentFirstClassLoader
 405:             6            576  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$SafetyNetWrapperClassLoader
 406:             4            576  org.apache.flink.streaming.runtime.operators.windowing.WindowOperator
 407:            18            576  sun.nio.fs.UnixPath
 408:             7            560  java.util.concurrent.ScheduledThreadPoolExecutor
 409:            14            560  javax.management.openmbean.SimpleType
 410:            10            560  sun.invoke.util.Wrapper
 411:             7            560  sun.net.www.protocol.jar.URLJarFile
 412:            23            552  [Lsun.management.DiagnosticCommandArgumentInfo;
 413:            17            544  java.security.Permissions
 414:            17            544  java.util.Stack
 415:            34            544  org.apache.flink.configuration.Configuration
 416:            17            544  org.apache.flink.runtime.clusterframework.types.AllocationID
 417:             1            528  [Ljava.lang.Character;
 418:             4            528  [Ljava.lang.Thread;
 419:            22            528  [Lorg.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark;
 420:            22            528  com.sun.jmx.mbeanserver.StandardMBeanSupport
 421:            33            528  java.util.LinkedHashMap$LinkedEntrySet
 422:            22            528  java.util.regex.Pattern$BitClass
 423:            22            528  org.apache.flink.api.common.eventtime.IndexedCombinedWatermarkStatus
 424:            22            528  org.apache.flink.runtime.io.network.metrics.CreditBasedInputBuffersUsageGauge
 425:            22            528  org.apache.flink.runtime.state.DefaultOperatorStateBackendSnapshotStrategy
 426:            22            528  org.apache.flink.runtime.taskmanager.DispatcherThreadFactory
 427:            11            528  org.apache.flink.runtime.throughput.ThroughputCalculator
 428:            22            528  org.apache.flink.streaming.api.operators.CountingOutput
 429:            22            528  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$1
 430:            22            528  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$2
 431:            22            528  org.apache.flink.streaming.runtime.tasks.StreamTask$$Lambda$637/2094958888
 432:            22            528  org.apache.logging.log4j.core.pattern.PatternFormatter
 433:            16            512  akka.event.BusLogging
 434:             4            512  akka.remote.RemoteSettings
 435:            16            512  java.time.temporal.ChronoUnit
 436:            16            512  java.util.Random
 437:             8            512  org.jboss.netty.channel.socket.nio.NioWorker
 438:            21            504  java.util.Locale$LocaleKey
 439:             9            504  javax.management.openmbean.CompositeType
 440:            21            504  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskManagerQueryScopeInfo
 441:            21            504  scala.collection.immutable.TreeMap
 442:            31            496  org.apache.flink.runtime.io.AvailabilityProvider$AvailabilityHelper
 443:            15            480  akka.actor.OneForOneStrategy
 444:            15            480  java.io.FilePermission
 445:            20            480  java.util.concurrent.Executors$RunnableAdapter
 446:            15            480  org.apache.flink.runtime.jobgraph.IntermediateDataSetID
 447:             5            480  org.apache.flink.runtime.state.heap.HeapKeyedStateBackend
 448:             6            480  org.apache.flink.streaming.api.operators.StreamSink
 449:             6            480  org.apache.flink.streaming.api.operators.StreamSource
 450:            10            480  org.apache.logging.log4j.core.lookup.ConfigurationStrSubstitutor
 451:            20            480  scala.PartialFunction$OrElse
 452:            12            480  scala.collection.mutable.HashMap
 453:            29            464  java.util.Optional
 454:             6            456  [Lsun.invoke.util.Wrapper;
 455:            19            456  java.util.regex.Pattern$Ctype
 456:            19            456  sun.reflect.NativeMethodAccessorImpl
 457:             4            448  [Ljava.time.ZoneOffset;
 458:            14            448  akka.event.MarkerLoggingAdapter
 459:             4            448  java.net.SocksSocketImpl
 460:             8            448  javax.management.openmbean.OpenMBeanParameterInfoSupport
 461:             7            448  org.apache.flink.runtime.heartbeat.HeartbeatMonitorImpl
 462:            14            448  org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy
 463:            28            448  scala.collection.immutable.Set$Set1
