
 num     #instances         #bytes  class name
  64:           299           9568  com.typesafe.config.impl.SimpleConfigObject
  65:            29           9512  java.util.concurrent.ForkJoinPool$WorkQueue
  66:           130           9360  sun.reflect.DelegatingClassLoader
  67:           272           8704  java.lang.ThreadLocal$ThreadLocalMap$Entry
  68:           152           8512  java.lang.invoke.MethodTypeForm
  69:           354           8496  com.typesafe.config.impl.ConfigString$Quoted
  70:           352           8448  java.lang.Long
  71:           518           8288  java.util.TreeSet
  72:             3           8240  [Ljava.nio.ByteBuffer;
  73:             2           8224  [Lakka.actor.ActorRef;
  74:             2           8224  [Lakka.serialization.Serializer;
  75:             1           8216  [Lscala.math.BigInt;
  76:           169           8112  java.lang.invoke.LambdaForm
  77:           249           7968  java.util.concurrent.locks.ReentrantLock$NonfairSync
  78:           174           7944  [Ljava.lang.invoke.LambdaForm$Name;
  79:           245           7840  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
  80:           321           7704  scala.collection.immutable.$colon$colon
  81:            23           7456  [[S
  82:            82           7232  [Ljava.util.WeakHashMap$Entry;
  83:           226           7232  java.io.ObjectStreamClass$WeakClassKey
  84:           150           7200  java.util.Hashtable
  85:           176           7040  org.apache.logging.log4j.core.Logger
  86:           176           7040  org.apache.logging.log4j.core.Logger$PrivateConfig
  87:           439           7024  java.lang.Integer
  88:           174           6960  org.apache.flink.metrics.MeterView
  89:           167           6680  java.security.ProtectionDomain
  90:           138           6624  org.apache.flink.shaded.netty4.io.netty.buffer.PoolChunkList
  91:            40           6400  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventLoop
  92:            34           6256  [Z
  93:           107           5992  org.apache.flink.runtime.metrics.groups.GenericMetricGroup
  94:           245           5880  org.apache.logging.log4j.core.config.plugins.util.PluginType
  95:            91           5824  java.net.URL
  96:           141           5640  java.util.WeakHashMap$Entry
  97:           166           5312  java.security.CodeSource
  98:           332           5312  org.apache.flink.configuration.description.Description
  99:           216           5184  com.typesafe.config.impl.ConfigString$Unquoted
 100:            50           5152  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
 101:           319           5104  java.util.HashSet
 102:           127           5080  java.lang.invoke.MethodHandleImpl$AsVarargsCollector
 103:           205           4920  java.lang.invoke.LambdaForm$NamedFunction
 104:           302           4832  java.util.HashMap$Values
 105:           201           4824  javax.management.ImmutableDescriptor
 106:           301           4816  com.typesafe.config.impl.SimpleConfig
 107:           194           4656  java.util.concurrent.CompletableFuture
 108:           114           4560  java.io.ObjectStreamClass$FieldReflectorKey
 109:            94           4512  java.lang.invoke.BoundMethodHandle$Species_L4
 110:           184           4416  java.time.LocalDateTime
 111:           149           4408  [Ljava.io.ObjectStreamField;
 112:           183           4392  sun.reflect.generics.tree.SimpleClassTypeSignature
 113:           181           4344  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 114:             8           4288  [Lorg.apache.flink.runtime.state.heap.HeapPriorityQueueElement;
 115:           178           4272  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 116:           178           4272  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 117:             8           4224  [Ljava.util.HashMap;
 118:            11           4224  akka.dispatch.MonitorableThreadFactory$AkkaForkJoinWorkerThread
 119:           176           4224  org.apache.logging.slf4j.Log4jLogger
 120:           262           4192  java.util.concurrent.atomic.AtomicInteger
 121:           130           4160  com.sun.jmx.mbeanserver.ConvertingMethod
 122:             2           4128  [Lakka.actor.LightArrayRevolverScheduler$TaskQueue;
 123:             2           4128  [Lorg.jboss.netty.util.HashedWheelTimer$HashedWheelBucket;
 124:           129           4128  java.lang.StackTraceElement
 125:           119           4096  [Lscala.collection.immutable.HashMap;
 126:           256           4096  java.lang.Byte
 127:           256           4096  java.lang.Short
 128:            23           4048  [Lorg.apache.flink.shaded.netty4.io.netty.buffer.PoolSubpage;
 129:           247           3952  java.util.HashMap$KeySet
 130:           162           3888  org.apache.flink.metrics.SimpleCounter
 131:            96           3840  java.util.TreeMap$Entry
 132:           117           3744  java.lang.ref.WeakReference
 133:           233           3728  java.util.concurrent.locks.ReentrantLock
 134:           116           3712  java.lang.ref.ReferenceQueue
 135:           154           3696  java.util.LinkedList$Node
 136:           152           3648  [Ljava.util.Map;
 137:            76           3648  java.util.WeakHashMap
 138:           148           3552  sun.reflect.annotation.AnnotationInvocationHandler
 139:            40           3520  akka.actor.ActorCell
 140:            47           3512  [Ljava.lang.invoke.MethodHandle;
 141:           142           3408  com.typesafe.config.impl.ConfigInt
 142:            22           3344  org.apache.flink.shaded.netty4.io.netty.buffer.PoolArena$DirectArena
 143:           183           3328  [Lsun.reflect.generics.tree.TypeArgument;
 144:           101           3232  java.lang.invoke.DirectMethodHandle$Special
 145:            63           3160  [Ljavax.management.MBeanAttributeInfo;
 146:            56           3136  sun.nio.cs.UTF_8$Encoder
 147:            38           3040  java.util.concurrent.ThreadPoolExecutor
 148:            62           2976  javax.management.MBeanInfo
 149:            92           2944  org.apache.flink.shaded.netty4.io.netty.util.internal.LongAdderCounter
 150:           182           2912  sun.reflect.generics.tree.ClassTypeSignature
 151:           121           2904  scala.concurrent.duration.FiniteDuration
 152:            45           2880  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 153:           120           2880  org.apache.flink.shaded.netty4.io.netty.channel.unix.FileDescriptor
 154:           119           2856  scala.collection.immutable.HashMap$HashTrieMap
 155:           118           2832  java.lang.Class$AnnotationData
 156:           177           2832  org.apache.logging.log4j.message.ReusableMessageFactory
 157:            88           2816  java.util.LinkedList
 158:            88           2816  javax.management.MBeanAttributeInfo
 159:           113           2712  java.util.concurrent.atomic.AtomicLong
 160:             7           2688  org.apache.flink.streaming.runtime.tasks.SourceStreamTask$LegacySourceFunctionThread
 161:           167           2672  [Ljava.security.Principal;
 162:           167           2672  java.security.ProtectionDomain$Key
 163:           167           2672  java.util.HashMap$EntrySet
 164:            54           2592  sun.net.www.MimeEntry
 165:           137           2568  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 166:            64           2560  java.io.ObjectStreamClass$FieldReflector
 167:            95           2528  [Ljavax.management.ObjectName$Property;
 168:            79           2528  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 169:            31           2480  [Ljava.util.concurrent.RunnableScheduledFuture;
 170:           103           2472  java.time.LocalDate
 171:           103           2472  java.util.ArrayDeque
 172:           101           2424  java.util.Arrays$ArrayList
 173:            39           2416  [Ljava.math.BigInteger;
 174:            97           2328  javax.management.ObjectName$Property
 175:            12           2304  org.apache.flink.runtime.taskmanager.Task
 176:            71           2272  akka.actor.ChildActorPath
 177:            94           2240  [Ljava.lang.reflect.Type;
 178:            92           2208  org.apache.flink.core.fs.CloseableRegistry
 179:            68           2176  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskQueryScopeInfo
 180:             4           2112  [Lorg.apache.flink.runtime.state.heap.StateMap;
 181:            66           2112  java.util.concurrent.CountDownLatch$Sync
 182:            24           2112  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService$ScheduledTaskExecutor
 183:            44           2112  sun.util.locale.LocaleObjectCache$CacheEntry
 184:            87           2088  sun.reflect.NativeConstructorAccessorImpl
 185:            52           2080  java.util.Collections$SingletonMap
 186:            86           2064  java.util.concurrent.ConcurrentLinkedQueue$Node
 187:           128           2048  java.lang.Character
 188:            21           2016  java.util.jar.JarFile$JarFileEntry
 189:            62           1984  org.apache.flink.streaming.runtime.tasks.mailbox.MailboxExecutorImpl
 190:             5           1960  org.apache.flink.runtime.io.network.api.writer.RecordWriter$OutputFlusher
 191:            35           1960  sun.misc.URLClassPath$JarLoader
 192:            81           1944  org.apache.flink.configuration.FallbackKey
 193:            48           1920  javax.management.ObjectName
 194:            40           1920  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap
 195:           118           1888  java.lang.ref.ReferenceQueue$Lock
 196:            77           1848  [Lorg.apache.flink.configuration.FallbackKey;
 197:            30           1680  java.security.Provider$Service
 198:            35           1680  java.util.zip.Inflater
 199:            16           1664  org.apache.logging.log4j.core.impl.MutableLogEvent
 200:            69           1656  java.security.Provider$ServiceKey
 201:            69           1656  java.util.jar.Attributes$Name
 202:            34           1632  java.nio.HeapByteBuffer
 203:            50           1600  org.apache.flink.runtime.jobgraph.OperatorID
 204:            25           1600  org.apache.flink.runtime.metrics.groups.InternalOperatorMetricGroup
 205:            25           1600  org.apache.flink.streaming.api.operators.StreamingRuntimeContext
 206:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 207:           100           1600  sun.reflect.BootstrapConstructorAccessorImpl
 208:            99           1584  java.util.Collections$SingletonSet
 209:             1           1568  [[B
 210:            49           1568  org.apache.flink.shaded.netty4.io.netty.channel.ChannelOption
 211:            49           1568  sun.reflect.generics.repository.ClassRepository
 212:             5           1560  akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinPool
 213:            32           1536  java.util.logging.LogManager$LoggerWeakRef
 214:            12           1536  org.apache.flink.runtime.taskmanager.RuntimeEnvironment
 215:            38           1520  akka.actor.Deploy
 216:            19           1520  org.apache.logging.log4j.core.util.datetime.FixedDateFormat
 217:            95           1520  sun.reflect.DelegatingConstructorAccessorImpl
 218:            31           1488  java.util.concurrent.ThreadPoolExecutor$Worker
 219:            23           1472  java.util.jar.JarFile
 220:            36           1440  java.security.AccessControlContext
 221:            30           1440  java.time.temporal.ValueRange
 222:             1           1376  [Lsun.misc.FDBigInteger;
 223:            43           1376  akka.actor.Props
 224:            12           1344  org.apache.flink.api.common.ExecutionConfig
 225:            42           1344  org.apache.flink.shaded.netty4.io.netty.util.concurrent.DefaultPromise
 226:            24           1344  sun.util.calendar.ZoneInfo
 227:            41           1312  java.io.File
 228:            54           1296  sun.reflect.generics.factory.CoreReflectionFactory
 229:            16           1280  [Lscala.collection.mutable.HashEntry;
 230:            40           1280  akka.dispatch.Dispatcher$$anon$1
 231:            32           1280  java.lang.invoke.DirectMethodHandle$Interface
 232:            40           1280  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventArray
 233:            40           1280  org.apache.flink.streaming.api.windowing.windows.TimeWindow
 234:            40           1280  org.apache.logging.log4j.core.config.builder.api.Component
 235:            31           1240  sun.nio.cs.UTF_8$Decoder
 236:            77           1232  java.util.LinkedHashMap$LinkedKeySet
 237:            77           1232  scala.Some
 238:            51           1224  java.io.ObjectStreamClass$ClassDataSlot
 239:            38           1216  akka.actor.ChildRestartStats
 240:            38           1216  org.apache.flink.configuration.MemorySize
 241:            30           1200  akka.actor.Address
 242:            50           1200  java.lang.ThreadLocal$ThreadLocalMap
 243:            30           1200  java.math.BigDecimal
 244:            30           1200  java.time.temporal.ChronoField
 245:            50           1200  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark
 246:            25           1200  org.apache.flink.runtime.state.DefaultOperatorStateBackend
 247:            37           1184  java.util.regex.Pattern$Curly
 248:             7           1176  org.apache.flink.streaming.runtime.tasks.SourceStreamTask
 249:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 250:            49           1176  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 251:            49           1176  sun.reflect.generics.tree.ClassSignature
 252:            47           1168  [Ljavax.management.MBeanOperationInfo;
 253:            49           1168  [Lsun.reflect.generics.tree.ClassTypeSignature;
 254:            48           1152  sun.reflect.generics.scope.ClassScope
 255:            47           1128  com.typesafe.config.impl.Path
 256:            47           1128  com.typesafe.config.impl.SimpleConfigList
 257:            69           1104  java.util.LinkedHashSet
 258:            23           1104  java.util.concurrent.LinkedBlockingQueue
 259:            23           1104  sun.management.DiagnosticCommandInfo
 260:            45           1080  akka.actor.LightArrayRevolverScheduler$TaskHolder
 261:            15           1080  java.util.logging.Logger
 262:            15           1080  org.apache.logging.log4j.core.config.LoggerConfig
 263:             2           1056  [Ljava.util.TimerTask;
 264:            44           1056  com.sun.jmx.mbeanserver.NamedObject
 265:            66           1056  com.sun.proxy.$Proxy1
 266:            66           1056  java.util.concurrent.CountDownLatch
 267:             1           1040  [Ljava.lang.Byte;
 268:             1           1040  [Ljava.lang.Integer;
 269:             1           1040  [Ljava.lang.Long;
 270:             1           1040  [Ljava.lang.Short;
 271:            41           1024  [Lorg.apache.flink.configuration.description.InlineElement;
 272:            32           1024  org.apache.flink.api.common.JobID
 273:            32           1024  org.apache.flink.util.concurrent.ExecutorThreadFactory
 274:            32           1024  scala.collection.immutable.RedBlackTree$BlackTree
 275:            14           1008  java.util.regex.Pattern
 276:            25           1000  org.apache.flink.runtime.metrics.groups.InternalOperatorIOMetricGroup
 277:            25           1000  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$StreamOperatorStateContextImpl
 278:            25           1000  org.apache.flink.streaming.runtime.tasks.StreamOperatorWrapper
 279:            25           1000  org.apache.flink.streaming.util.LatencyStats
 280:            31            992  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
 281:            31            992  java.util.logging.LogManager$LogNode
 282:            31            992  javax.management.MBeanParameterInfo
 283:            41            984  java.util.Collections$UnmodifiableRandomAccessList
 284:            41            984  java.util.regex.Pattern$GroupHead
 285:            41            984  java.util.regex.Pattern$GroupTail
 286:            40            968  [Ljava.io.ObjectStreamClass$ClassDataSlot;
 287:            20            960  akka.actor.RepointableActorRef
 288:            30            960  java.security.Provider$EngineDescription
 289:            30            960  java.util.zip.ZipCoder
 290:            24            960  org.apache.flink.runtime.metrics.TimerGauge
 291:            12            960  org.apache.flink.runtime.metrics.groups.TaskMetricGroup
 292:            40            960  org.apache.flink.shaded.netty4.io.netty.util.internal.ThreadExecutorMap$1
 293:            29            952  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser;
 294:            55            952  [Lsun.reflect.generics.tree.FormalTypeParameter;
 295:            29            928  org.apache.flink.util.AbstractID
 296:            38            912  akka.dispatch.UnboundedMailbox$MessageQueue
 297:            38            912  java.time.Duration
 298:             9            896  [D
 299:            10            880  akka.dispatch.Dispatcher
 300:            22            880  javax.management.MBeanOperationInfo
 301:            22            880  sun.util.locale.BaseLocale$Key
 302:            27            864  java.util.concurrent.FutureTask
 303:            12            864  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup
 304:            12            864  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl
 305:            18            864  sun.misc.URLClassPath
 306:            12            864  sun.nio.ch.EPollArrayWrapper
 307:            12            864  sun.nio.ch.EPollSelectorImpl
 308:            15            840  java.lang.Class$ReflectionData
 309:            35            840  java.util.zip.ZStreamRef
 310:            15            840  javax.management.openmbean.ArrayType
 311:            26            832  java.lang.reflect.WeakCache$CacheValue
 312:            26            832  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser
 313:            52            832  sun.reflect.DelegatingMethodAccessorImpl
 314:            34            816  java.lang.ProcessEnvironment$Value
 315:            34            816  java.lang.ProcessEnvironment$Variable
 316:            51            816  java.lang.ThreadLocal
 317:            17            816  java.nio.HeapCharBuffer
 318:            34            816  java.util.concurrent.CopyOnWriteArrayList
 319:            34            816  org.apache.flink.shaded.netty4.io.netty.util.internal.logging.LocationAwareSlf4JLogger
 320:            20            800  com.sun.jmx.mbeanserver.MXBeanSupport
 321:            25            800  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus
 322:            25            800  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$OperatorQueryScopeInfo
 323:            25            800  org.apache.flink.runtime.state.SnapshotStrategyRunner
 324:            50            800  org.apache.flink.streaming.api.graph.StreamConfig
 325:            25            800  org.apache.flink.streaming.api.operators.StreamOperatorStateHandler
 326:             5            800  org.apache.flink.streaming.runtime.tasks.OneInputStreamTask
 327:            25            800  org.apache.flink.streaming.runtime.tasks.ProcessingTimeServiceImpl
 328:            33            792  java.lang.StringBuilder
 329:            33            792  java.util.Collections$SingletonList
 330:            49            784  com.sun.proxy.$Proxy2
 331:            14            784  scala.collection.immutable.Vector
 332:             3            768  [Ljava.time.LocalDateTime;
 333:            32            768  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping
 334:            32            768  com.typesafe.config.impl.ConfigBoolean
 335:            48            768  java.lang.Boolean
 336:            24            768  java.lang.reflect.Proxy$Key1
 337:             2            768  java.util.TimerThread
 338:            24            768  java.util.regex.Pattern$Branch
 339:            24            768  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup$SumCounter
 340:            24            768  org.apache.flink.streaming.runtime.streamrecord.StreamRecord
 341:            12            768  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl$1
 342:            24            768  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService
 343:            16            768  org.apache.logging.log4j.message.ReusableParameterizedMessage
 344:            32            768  scala.collection.immutable.HashSet$HashSet1
 345:            19            760  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
 346:             2            752  org.apache.logging.log4j.core.util.Log4jThread
 347:            23            736  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
 348:            23            736  sun.management.DiagnosticCommandImpl$Wrapper
 349:            30            720  java.lang.invoke.Invokers
 350:            15            720  java.lang.management.PlatformComponent
 351:            10            720  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 352:            45            720  java.util.concurrent.atomic.AtomicReference
 353:            30            720  org.apache.flink.streaming.runtime.metrics.WatermarkGauge
 354:            30            720  scala.collection.mutable.DefaultEntry
 355:            22            704  sun.reflect.annotation.AnnotationType
 356:            22            704  sun.util.locale.BaseLocale
 357:            29            696  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser
 358:            29            696  java.util.BitSet
 359:             9            688  [Ljava.lang.StackTraceElement;
 360:            17            680  com.sun.jmx.mbeanserver.PerInterface
 361:            17            680  com.typesafe.config.impl.SimpleConfig$MemoryUnit
 362:            17            680  java.time.format.DateTimeFormatter
 363:            17            680  java.util.concurrent.CompletableFuture$UniWhenComplete
 364:            21            672  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference
 365:            28            672  java.security.Provider$UString
 366:             7            672  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$ParentFirstClassLoader
 367:             7            672  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$SafetyNetWrapperClassLoader
 368:            21            672  org.apache.flink.runtime.state.StateSerializerProvider$EagerlyRegisteredStateSerializerProvider
 369:            12            672  org.apache.flink.streaming.runtime.tasks.RegularOperatorChain
 370:             4            656  [Ljava.lang.Thread;
 371:            27            648  akka.actor.Scheduler$$anon$6
 372:            27            648  java.time.LocalTime
 373:             9            648  org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer
 374:            27            648  org.apache.flink.runtime.rpc.messages.RunAsync
 375:            16            640  akka.util.SubclassifiedIndex$Nonroot
 376:            20            640  java.net.InetAddress$InetAddressHolder
 377:            20            640  java.util.Locale
 378:            20            640  java.util.concurrent.SynchronousQueue
 379:            10            640  org.apache.flink.runtime.io.network.buffer.LocalBufferPool
 380:            40            640  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventLoop$1
 381:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$1
 382:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$EntrySet
 383:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$KeySet
 384:            16            640  org.jboss.netty.util.internal.ConcurrentIdentityWeakKeyHashMap$Segment
 385:             3            624  [Ljava.lang.invoke.LambdaForm;
 386:            26            624  [Ljavax.management.MBeanParameterInfo;
 387:            26            624  akka.actor.ArgsReflectConstructor
 388:            26            624  akka.dispatch.CachingConfig$StringPathEntry
 389:            39            624  java.util.jar.Attributes
 390:            19            608  java.util.Stack
 391:            38            608  org.apache.flink.configuration.Configuration
 392:            25            600  [Lorg.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark;
 393:            25            600  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig
 394:            25            600  java.lang.Double
 395:            15            600  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
 396:            15            600  java.util.IdentityHashMap
 397:            25            600  java.util.concurrent.LinkedBlockingQueue$Node
 398:            25            600  org.apache.flink.api.common.eventtime.IndexedCombinedWatermarkStatus
 399:             5            600  org.apache.flink.runtime.io.network.partition.PipelinedResultPartition
 400:             5            600  org.apache.flink.runtime.io.network.partition.consumer.SingleInputGate
 401:            25            600  org.apache.flink.runtime.state.DefaultOperatorStateBackendSnapshotStrategy
 402:            25            600  org.apache.flink.streaming.api.operators.CountingOutput
 403:            25            600  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$1
 404:            25            600  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$2
 405:            25            600  org.apache.flink.streaming.runtime.tasks.StreamTask$$Lambda$637/2094958888
 406:            24            592  [Ljava.util.regex.Pattern$Node;
 407:            37            592  org.apache.flink.configuration.description.LineBreakElement
 408:            13            584  [Ljava.lang.reflect.Method;
 409:            23            584  [Ljava.security.ProtectionDomain;
 410:            26            584  [Ljavax.management.MBeanNotificationInfo;
 411:            18            576  java.io.FileDescriptor
 412:            18            576  java.security.Permissions
 413:            24            576  java.util.AbstractMap$SimpleImmutableEntry
 414:            18            576  org.apache.flink.api.java.typeutils.runtime.KryoRegistration
 415:            18            576  org.apache.flink.api.java.typeutils.runtime.TupleSerializer
 416:            24            576  org.apache.flink.runtime.taskmanager.DispatcherThreadFactory
 417:            12            576  org.apache.flink.runtime.throughput.ThroughputCalculator
 418:             4            576  org.apache.flink.streaming.runtime.operators.windowing.WindowOperator
 419:             7            560  java.util.concurrent.ScheduledThreadPoolExecutor
 420:            14            560  javax.management.openmbean.SimpleType
 421:             7            560  org.apache.flink.streaming.api.operators.StreamSink
 422:             7            560  org.apache.flink.streaming.api.operators.StreamSource
 423:            10            560  sun.invoke.util.Wrapper
 424:             7            560  sun.net.www.protocol.jar.URLJarFile
 425:            23            552  [Lsun.management.DiagnosticCommandArgumentInfo;
 426:            23            552  java.io.ObjectStreamClass$ExceptionInfo
 427:            17            544  org.apache.flink.runtime.clusterframework.types.AllocationID
 428:            17            544  sun.nio.fs.UnixPath
 429:             1            528  [Ljava.lang.Character;
 430:            22            528  com.sun.jmx.mbeanserver.StandardMBeanSupport
 431:            33            528  java.util.LinkedHashMap$LinkedEntrySet
 432:            33            528  java.util.Optional
 433:            22            528  java.util.regex.Pattern$BitClass
 434:            22            528  org.apache.logging.log4j.core.pattern.PatternFormatter
 435:            22            528  sun.reflect.NativeMethodAccessorImpl
 436:            13            520  org.apache.flink.streaming.runtime.tasks.CopyingChainingOutput
 437:            16            512  akka.event.BusLogging
 438:             4            512  akka.remote.RemoteSettings
 439:            16            512  java.io.FilePermission
 440:            16            512  java.time.temporal.ChronoUnit
 441:             8            512  org.jboss.netty.channel.socket.nio.NioWorker
 442:            21            504  java.util.Locale$LocaleKey
 443:             9            504  javax.management.openmbean.CompositeType
 444:            21            504  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskManagerQueryScopeInfo
 445:             7            504  org.apache.flink.streaming.api.operators.StreamMap
 446:            21            504  scala.collection.immutable.TreeMap
 447:            31            496  org.apache.flink.runtime.io.AvailabilityProvider$AvailabilityHelper
 448:            15            480  akka.actor.OneForOneStrategy
 449:            15            480  java.util.Random
 450:            12            480  java.util.concurrent.CompletableFuture$UniRun
 451:            12            480  org.apache.flink.api.common.TaskInfo
 452:            15            480  org.apache.flink.runtime.jobgraph.IntermediateDataSetID
 453:            12            480  org.apache.flink.runtime.state.TaskStateManagerImpl
 454:            12            480  org.apache.flink.runtime.state.heap.CopyOnWriteStateMap$StateMapEntry
 455:             5            480  org.apache.flink.runtime.state.heap.HeapKeyedStateBackend
 456:            12            480  org.apache.flink.streaming.runtime.tasks.mailbox.TaskMailboxImpl
 457:            12            480  org.apache.flink.util.XORShiftRandom
 458:            10            480  org.apache.logging.log4j.core.lookup.ConfigurationStrSubstitutor
 459:            20            480  scala.PartialFunction$OrElse
 460:            12            480  scala.collection.mutable.HashMap
 461:             6            456  [Lsun.invoke.util.Wrapper;
 462:            19            456  java.util.concurrent.Executors$RunnableAdapter
 463:            19            456  java.util.regex.Pattern$Ctype
 464:             4            448  [Ljava.time.ZoneOffset;
 465:            14            448  akka.event.MarkerLoggingAdapter
