
 num     #instances         #bytes  class name
  47:           219          17344  [Ljava.util.Hashtable$Entry;
  48:           534          17088  java.util.Hashtable$Entry
  49:           410          16400  java.math.BigInteger
  50:           270          16200  [Ljava.lang.ref.SoftReference;
  51:           666          15984  org.apache.flink.api.java.tuple.Tuple2
  52:           464          14848  java.lang.invoke.BoundMethodHandle$Species_L
  53:           451          14432  java.lang.invoke.LambdaForm$Name
  54:           430          13760  java.util.RegularEnumSet
  55:           341          13640  org.apache.flink.configuration.ConfigOption
  56:           425          13600  scala.collection.immutable.HashMap$HashMap1
  57:           187          13464  sun.reflect.DelegatingClassLoader
  58:           418          13376  java.util.Vector
  59:           192          12288  java.util.concurrent.ConcurrentHashMap
  60:           501          12024  scala.Tuple2
  61:           282          11280  java.lang.invoke.BoundMethodHandle$Species_LL
  62:           341          10912  sun.misc.FDBigInteger
  63:           425          10200  org.apache.flink.configuration.description.TextElement
  64:           208           9984  java.util.Hashtable
  65:           300           9600  java.lang.ThreadLocal$ThreadLocalMap$Entry
  66:           299           9568  com.typesafe.config.impl.SimpleConfigObject
  67:            29           9512  java.util.concurrent.ForkJoinPool$WorkQueue
  68:           230           9200  java.lang.ref.Finalizer
  69:           227           9080  java.security.ProtectionDomain
  70:           378           9072  java.lang.Long
  71:           152           8512  java.lang.invoke.MethodTypeForm
  72:           354           8496  com.typesafe.config.impl.ConfigString$Quoted
  73:           518           8288  java.util.TreeSet
  74:             3           8240  [Ljava.nio.ByteBuffer;
  75:             2           8224  [Lakka.actor.ActorRef;
  76:             2           8224  [Lakka.serialization.Serializer;
  77:             1           8216  [Lscala.math.BigInt;
  78:           169           8112  java.lang.invoke.LambdaForm
  79:           174           7944  [Ljava.lang.invoke.LambdaForm$Name;
  80:           245           7840  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
  81:           321           7704  scala.collection.immutable.$colon$colon
  82:           135           7560  java.lang.Class$ReflectionData
  83:            85           7472  [Ljava.util.WeakHashMap$Entry;
  84:            23           7456  [[S
  85:           230           7360  java.io.ObjectStreamClass$WeakClassKey
  86:           230           7360  java.util.concurrent.locks.ReentrantLock$NonfairSync
  87:           226           7232  java.security.CodeSource
  88:           126           7056  org.apache.flink.runtime.metrics.groups.GenericMetricGroup
  89:           176           7040  org.apache.logging.log4j.core.Logger
  90:           176           7040  org.apache.logging.log4j.core.Logger$PrivateConfig
  91:           174           6960  org.apache.flink.metrics.MeterView
  92:           431           6896  java.lang.Integer
  93:           138           6624  org.apache.flink.shaded.netty4.io.netty.buffer.PoolChunkList
  94:            40           6400  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventLoop
  95:           215           6344  [Ljava.io.ObjectStreamField;
  96:            32           6208  [Z
  97:           374           5984  java.util.HashSet
  98:            93           5952  java.net.URL
  99:           245           5880  org.apache.logging.log4j.core.config.plugins.util.PluginType
 100:           141           5640  java.util.WeakHashMap$Entry
 101:            53           5520  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
 102:           332           5312  org.apache.flink.configuration.description.Description
 103:           216           5184  com.typesafe.config.impl.ConfigString$Unquoted
 104:           127           5080  java.lang.invoke.MethodHandleImpl$AsVarargsCollector
 105:            77           4960  [Ljava.lang.reflect.Method;
 106:           205           4920  java.lang.invoke.LambdaForm$NamedFunction
 107:           201           4824  javax.management.ImmutableDescriptor
 108:           301           4816  com.typesafe.config.impl.SimpleConfig
 109:           115           4600  java.io.ObjectStreamClass$FieldReflectorKey
 110:            94           4512  java.lang.invoke.BoundMethodHandle$Species_L4
 111:           184           4416  java.time.LocalDateTime
 112:           275           4400  java.util.HashMap$Values
 113:           183           4392  sun.reflect.generics.tree.SimpleClassTypeSignature
 114:             8           4288  [Lorg.apache.flink.runtime.state.heap.HeapPriorityQueueElement;
 115:           178           4272  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 116:           178           4272  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 117:           177           4248  java.util.concurrent.CompletableFuture
 118:             8           4224  [Ljava.util.HashMap;
 119:            11           4224  akka.dispatch.MonitorableThreadFactory$AkkaForkJoinWorkerThread
 120:           176           4224  java.util.LinkedList$Node
 121:           176           4224  org.apache.logging.slf4j.Log4jLogger
 122:           130           4160  com.sun.jmx.mbeanserver.ConvertingMethod
 123:             2           4128  [Lakka.actor.LightArrayRevolverScheduler$TaskQueue;
 124:             2           4128  [Lorg.jboss.netty.util.HashedWheelTimer$HashedWheelBucket;
 125:           119           4096  [Lscala.collection.immutable.HashMap;
 126:           256           4096  java.lang.Byte
 127:           256           4096  java.lang.Short
 128:            23           4048  [Lorg.apache.flink.shaded.netty4.io.netty.buffer.PoolSubpage;
 129:           165           3960  [Ljava.util.Map;
 130:           163           3912  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 131:            97           3880  java.io.ObjectStreamClass$FieldReflector
 132:           242           3872  java.util.concurrent.atomic.AtomicInteger
 133:            96           3840  java.util.TreeMap$Entry
 134:           119           3808  java.lang.ref.ReferenceQueue
 135:            79           3792  java.util.WeakHashMap
 136:           158           3792  org.apache.flink.metrics.SimpleCounter
 137:           117           3744  java.lang.ref.WeakReference
 138:           231           3696  java.util.HashMap$KeySet
 139:           227           3632  [Ljava.security.Principal;
 140:           227           3632  java.security.ProtectionDomain$Key
 141:           148           3552  sun.reflect.annotation.AnnotationInvocationHandler
 142:            40           3520  akka.actor.ActorCell
 143:            47           3512  [Ljava.lang.invoke.MethodHandle;
 144:           214           3424  java.util.concurrent.locks.ReentrantLock
 145:           142           3408  com.typesafe.config.impl.ConfigInt
 146:            60           3360  sun.nio.cs.UTF_8$Encoder
 147:            22           3344  org.apache.flink.shaded.netty4.io.netty.buffer.PoolArena$DirectArena
 148:           183           3328  [Lsun.reflect.generics.tree.TypeArgument;
 149:           101           3232  java.lang.invoke.DirectMethodHandle$Special
 150:           100           3200  java.util.LinkedList
 151:            63           3160  [Ljavax.management.MBeanAttributeInfo;
 152:            62           2976  javax.management.MBeanInfo
 153:            92           2944  org.apache.flink.shaded.netty4.io.netty.util.internal.LongAdderCounter
 154:           182           2912  sun.reflect.generics.tree.ClassTypeSignature
 155:           121           2904  scala.concurrent.duration.FiniteDuration
 156:            45           2880  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 157:           120           2880  org.apache.flink.shaded.netty4.io.netty.channel.unix.FileDescriptor
 158:           119           2856  scala.collection.immutable.HashMap$HashTrieMap
 159:           118           2832  java.lang.Class$AnnotationData
 160:           177           2832  org.apache.logging.log4j.message.ReusableMessageFactory
 161:            88           2816  javax.management.MBeanAttributeInfo
 162:            34           2720  java.util.concurrent.ThreadPoolExecutor
 163:           110           2640  java.util.concurrent.atomic.AtomicLong
 164:            54           2592  sun.net.www.MimeEntry
 165:           137           2568  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 166:            80           2560  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskQueryScopeInfo
 167:            95           2528  [Ljavax.management.ObjectName$Property;
 168:           155           2480  sun.reflect.BootstrapConstructorAccessorImpl
 169:           103           2472  java.time.LocalDate
 170:            76           2432  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 171:           101           2424  java.util.Arrays$ArrayList
 172:            39           2416  [Ljava.math.BigInteger;
 173:           149           2384  java.util.HashMap$EntrySet
 174:            74           2368  akka.actor.ChildActorPath
 175:            97           2328  javax.management.ObjectName$Property
 176:            56           2320  [Ljava.lang.reflect.Field;
 177:             6           2304  org.apache.flink.streaming.runtime.tasks.SourceStreamTask$LegacySourceFunctionThread
 178:            93           2248  [Ljava.lang.reflect.Constructor;
 179:            94           2240  [Ljava.lang.reflect.Type;
 180:            91           2184  java.util.ArrayDeque
 181:            27           2160  [Ljava.util.concurrent.RunnableScheduledFuture;
 182:            89           2136  sun.reflect.NativeConstructorAccessorImpl
 183:            53           2120  sun.reflect.UnsafeQualifiedStaticLongFieldAccessorImpl
 184:             4           2112  [Lorg.apache.flink.runtime.state.heap.StateMap;
 185:            66           2112  java.util.concurrent.CountDownLatch$Sync
 186:            22           2112  java.util.jar.JarFile$JarFileEntry
 187:            44           2112  sun.util.locale.LocaleObjectCache$CacheEntry
 188:            52           2080  java.util.Collections$SingletonMap
 189:           128           2048  java.lang.Character
 190:            36           2016  sun.misc.URLClassPath$JarLoader
 191:            83           1992  java.util.concurrent.ConcurrentLinkedQueue$Node
 192:            81           1944  org.apache.flink.configuration.FallbackKey
 193:           121           1936  java.lang.ref.ReferenceQueue$Lock
 194:            48           1920  javax.management.ObjectName
 195:            80           1920  org.apache.flink.core.fs.CloseableRegistry
 196:            10           1920  org.apache.flink.runtime.taskmanager.Task
 197:            40           1920  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap
 198:            18           1872  org.apache.logging.log4j.core.impl.MutableLogEvent
 199:            77           1848  [Lorg.apache.flink.configuration.FallbackKey;
 200:            20           1760  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService$ScheduledTaskExecutor
 201:            36           1728  java.nio.HeapByteBuffer
 202:            54           1728  org.apache.flink.streaming.runtime.tasks.mailbox.MailboxExecutorImpl
 203:            30           1680  java.security.Provider$Service
 204:            21           1680  org.apache.logging.log4j.core.util.datetime.FixedDateFormat
 205:            69           1656  java.security.Provider$ServiceKey
 206:            69           1656  java.util.jar.Attributes$Name
 207:            41           1640  org.apache.flink.runtime.state.heap.CopyOnWriteStateMap$StateMapEntry
 208:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 209:            99           1584  java.util.Collections$SingletonSet
 210:            33           1584  java.util.concurrent.ThreadPoolExecutor$Worker
 211:            33           1584  java.util.zip.Inflater
 212:             1           1568  [[B
 213:             4           1568  org.apache.flink.runtime.io.network.api.writer.RecordWriter$OutputFlusher
 214:            49           1568  org.apache.flink.shaded.netty4.io.netty.channel.ChannelOption
 215:            98           1568  sun.reflect.DelegatingConstructorAccessorImpl
 216:            49           1568  sun.reflect.generics.repository.ClassRepository
 217:             5           1560  akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinPool
 218:            24           1536  java.util.jar.JarFile
 219:            32           1536  java.util.logging.LogManager$LoggerWeakRef
 220:            48           1536  org.apache.flink.streaming.api.windowing.windows.TimeWindow
 221:            38           1520  akka.actor.Deploy
 222:            26           1456  sun.util.calendar.ZoneInfo
 223:            36           1440  java.security.AccessControlContext
 224:            30           1440  java.time.temporal.ValueRange
 225:            44           1408  org.apache.flink.runtime.jobgraph.OperatorID
 226:            22           1408  org.apache.flink.runtime.metrics.groups.InternalOperatorMetricGroup
 227:            22           1408  org.apache.flink.streaming.api.operators.StreamingRuntimeContext
 228:             1           1376  [Lsun.misc.FDBigInteger;
 229:            43           1376  akka.actor.Props
 230:            42           1344  org.apache.flink.shaded.netty4.io.netty.util.concurrent.DefaultPromise
 231:            54           1296  java.io.ObjectStreamClass$ClassDataSlot
 232:            54           1296  sun.reflect.generics.factory.CoreReflectionFactory
 233:            16           1280  [Lscala.collection.mutable.HashEntry;
 234:            40           1280  akka.dispatch.Dispatcher$$anon$1
 235:            32           1280  java.lang.invoke.DirectMethodHandle$Interface
 236:            10           1280  org.apache.flink.runtime.taskmanager.RuntimeEnvironment
 237:            40           1280  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventArray
 238:            40           1280  org.apache.flink.streaming.api.operators.TimerHeapInternalTimer
 239:            40           1280  org.apache.logging.log4j.core.config.builder.api.Component
 240:            32           1280  sun.nio.cs.UTF_8$Decoder
 241:            53           1272  java.lang.ThreadLocal$ThreadLocalMap
 242:            79           1264  scala.Some
 243:            39           1248  java.io.File
 244:            31           1240  akka.actor.Address
 245:            38           1216  akka.actor.ChildRestartStats
 246:            38           1216  org.apache.flink.configuration.MemorySize
 247:            50           1200  akka.actor.LightArrayRevolverScheduler$TaskHolder
 248:            30           1200  java.math.BigDecimal
 249:            30           1200  java.time.temporal.ChronoField
 250:            37           1184  java.util.regex.Pattern$Curly
 251:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 252:            49           1176  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 253:            49           1176  sun.reflect.generics.tree.ClassSignature
 254:            47           1168  [Ljavax.management.MBeanOperationInfo;
 255:            49           1168  [Lsun.reflect.generics.tree.ClassTypeSignature;
 256:            48           1152  sun.reflect.generics.scope.ClassScope
 257:            47           1128  com.typesafe.config.impl.Path
 258:            47           1128  com.typesafe.config.impl.SimpleConfigList
 259:            10           1120  org.apache.flink.api.common.ExecutionConfig
 260:            23           1104  sun.management.DiagnosticCommandInfo
 261:            15           1080  java.util.logging.Logger
 262:            15           1080  org.apache.logging.log4j.core.config.LoggerConfig
 263:             2           1056  [Ljava.util.TimerTask;
 264:            44           1056  com.sun.jmx.mbeanserver.NamedObject
 265:            66           1056  com.sun.proxy.$Proxy1
 266:            66           1056  java.util.concurrent.CountDownLatch
 267:            44           1056  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark
 268:            22           1056  org.apache.flink.runtime.state.DefaultOperatorStateBackend
 269:             1           1040  [Ljava.lang.Byte;
 270:             1           1040  [Ljava.lang.Integer;
 271:             1           1040  [Ljava.lang.Long;
 272:             1           1040  [Ljava.lang.Short;
 273:            65           1040  java.util.LinkedHashSet
 274:            41           1024  [Lorg.apache.flink.configuration.description.InlineElement;
 275:            32           1024  java.util.concurrent.FutureTask
 276:            32           1024  scala.collection.immutable.RedBlackTree$BlackTree
 277:            42           1016  [Ljava.io.ObjectStreamClass$ClassDataSlot;
 278:            21           1008  java.util.concurrent.LinkedBlockingQueue
 279:            14           1008  java.util.regex.Pattern
 280:             6           1008  org.apache.flink.streaming.runtime.tasks.SourceStreamTask
 281:            31            992  java.util.logging.LogManager$LogNode
 282:            31            992  java.util.zip.ZipCoder
 283:            31            992  javax.management.MBeanParameterInfo
 284:            31            992  org.apache.flink.api.common.JobID
 285:            41            984  java.util.Collections$UnmodifiableRandomAccessList
 286:            41            984  java.util.regex.Pattern$GroupHead
 287:            41            984  java.util.regex.Pattern$GroupTail
 288:            20            960  akka.actor.RepointableActorRef
 289:            30            960  java.security.Provider$EngineDescription
 290:            40            960  org.apache.flink.shaded.netty4.io.netty.util.internal.ThreadExecutorMap$1
 291:            20            960  sun.misc.URLClassPath
 292:            29            952  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser;
 293:            55            952  [Lsun.reflect.generics.tree.FormalTypeParameter;
 294:            58            928  sun.reflect.DelegatingMethodAccessorImpl
 295:            38            912  akka.dispatch.UnboundedMailbox$MessageQueue
 296:            38            912  java.io.ObjectStreamClass$ExceptionInfo
 297:            19            912  java.nio.HeapCharBuffer
 298:            38            912  java.time.Duration
 299:             9            896  [D
 300:            56            896  java.util.LinkedHashMap$LinkedKeySet
 301:            28            896  org.apache.flink.util.concurrent.ExecutorThreadFactory
 302:            37            888  java.lang.StringBuilder
 303:            10            880  akka.dispatch.Dispatcher
 304:            22            880  javax.management.MBeanOperationInfo
 305:            22            880  org.apache.flink.runtime.metrics.groups.InternalOperatorIOMetricGroup
 306:            22            880  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$StreamOperatorStateContextImpl
 307:            22            880  org.apache.flink.streaming.runtime.tasks.StreamOperatorWrapper
 308:            22            880  org.apache.flink.streaming.util.LatencyStats
 309:            22            880  sun.util.locale.BaseLocale$Key
 310:            27            864  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
 311:            18            864  org.apache.logging.log4j.message.ReusableParameterizedMessage
 312:            12            864  sun.nio.ch.EPollArrayWrapper
 313:            12            864  sun.nio.ch.EPollSelectorImpl
 314:            15            840  javax.management.openmbean.ArrayType
 315:            21            840  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
 316:            26            832  java.lang.reflect.WeakCache$CacheValue
 317:            26            832  java.time.format.DateTimeFormatterBuilder$NumberPrinterParser
 318:            26            832  org.apache.flink.util.AbstractID
 319:            34            816  java.lang.ProcessEnvironment$Value
 320:            34            816  java.lang.ProcessEnvironment$Variable
 321:            51            816  java.lang.ThreadLocal
 322:            34            816  java.util.concurrent.CopyOnWriteArrayList
 323:            34            816  org.apache.flink.shaded.netty4.io.netty.util.internal.logging.LocationAwareSlf4JLogger
 324:            20            800  com.sun.jmx.mbeanserver.MXBeanSupport
 325:            20            800  org.apache.flink.runtime.metrics.TimerGauge
 326:            10            800  org.apache.flink.runtime.metrics.groups.TaskMetricGroup
 327:            33            792  java.util.Collections$SingletonList
 328:            11            792  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 329:            33            792  java.util.zip.ZStreamRef
 330:            49            784  com.sun.proxy.$Proxy2
 331:            14            784  scala.collection.immutable.Vector
 332:             3            768  [Ljava.time.LocalDateTime;
 333:            32            768  akka.actor.Scheduler$$anon$6
 334:            32            768  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping
 335:            32            768  com.typesafe.config.impl.ConfigBoolean
 336:            24            768  java.lang.reflect.Proxy$Key1
 337:             2            768  java.util.TimerThread
 338:            24            768  java.util.regex.Pattern$Branch
 339:             8            768  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$ParentFirstClassLoader
 340:             8            768  org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$SafetyNetWrapperClassLoader
 341:            32            768  org.apache.flink.runtime.rpc.messages.RunAsync
 342:            24            768  org.apache.flink.streaming.runtime.streamrecord.StreamRecord
 343:            32            768  scala.collection.immutable.HashSet$HashSet1
 344:             2            752  org.apache.logging.log4j.core.util.Log4jThread
 345:            23            736  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
 346:            23            736  sun.management.DiagnosticCommandImpl$Wrapper
 347:            30            720  java.lang.invoke.Invokers
 348:            15            720  java.lang.management.PlatformComponent
 349:            45            720  java.util.concurrent.atomic.AtomicReference
 350:            10            720  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup
 351:            10            720  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl
 352:            30            720  scala.collection.mutable.DefaultEntry
 353:            22            704  org.apache.flink.api.common.eventtime.CombinedWatermarkStatus
 354:            22            704  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$OperatorQueryScopeInfo
 355:            22            704  org.apache.flink.runtime.state.SnapshotStrategyRunner
 356:            44            704  org.apache.flink.streaming.api.graph.StreamConfig
 357:            22            704  org.apache.flink.streaming.api.operators.StreamOperatorStateHandler
 358:            22            704  org.apache.flink.streaming.runtime.tasks.ProcessingTimeServiceImpl
 359:            22            704  sun.reflect.annotation.AnnotationType
 360:            22            704  sun.util.locale.BaseLocale
 361:            29            696  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser
 362:            17            680  com.sun.jmx.mbeanserver.PerInterface
 363:            17            680  com.typesafe.config.impl.SimpleConfig$MemoryUnit
 364:            17            680  java.time.format.DateTimeFormatter
 365:            17            680  java.util.IdentityHashMap
 366:            17            680  java.util.concurrent.CompletableFuture$UniWhenComplete
 367:            21            672  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference
 368:            42            672  java.lang.Boolean
 369:            28            672  java.security.Provider$UString
 370:            21            672  java.util.Stack
 371:             4            656  [Ljava.lang.Thread;
 372:            27            648  java.time.LocalTime
 373:            16            640  akka.util.SubclassifiedIndex$Nonroot
 374:            20            640  java.net.InetAddress$InetAddressHolder
 375:            20            640  java.util.Locale
 376:            20            640  org.apache.flink.runtime.metrics.groups.TaskIOMetricGroup$SumCounter
 377:            20            640  org.apache.flink.runtime.state.StateSerializerProvider$EagerlyRegisteredStateSerializerProvider
 378:            40            640  org.apache.flink.shaded.netty4.io.netty.channel.epoll.EpollEventLoop$1
 379:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$1
 380:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$EntrySet
 381:            40            640  org.apache.flink.shaded.netty4.io.netty.util.collection.IntObjectHashMap$KeySet
 382:             4            640  org.apache.flink.streaming.runtime.tasks.OneInputStreamTask
 383:            10            640  org.apache.flink.streaming.runtime.tasks.SubtaskCheckpointCoordinatorImpl$1
 384:            20            640  org.apache.flink.streaming.runtime.tasks.SystemProcessingTimeService
 385:            16            640  org.jboss.netty.util.internal.ConcurrentIdentityWeakKeyHashMap$Segment
 386:             3            624  [Ljava.lang.invoke.LambdaForm;
 387:            26            624  [Ljavax.management.MBeanParameterInfo;
 388:            26            624  akka.actor.ArgsReflectConstructor
 389:            26            624  akka.dispatch.CachingConfig$StringPathEntry
 390:            26            624  java.util.BitSet
 391:            39            624  java.util.jar.Attributes
 392:            26            624  org.apache.flink.streaming.runtime.metrics.WatermarkGauge
 393:            26            624  sun.reflect.NativeMethodAccessorImpl
 394:            19            608  java.security.Permissions
 395:            19            608  sun.nio.fs.UnixPath
 396:            25            600  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig
 397:            15            600  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
 398:            24            592  [Ljava.util.regex.Pattern$Node;
 399:            37            592  org.apache.flink.configuration.description.LineBreakElement
 400:            23            584  [Ljava.security.ProtectionDomain;
 401:            26            584  [Ljavax.management.MBeanNotificationInfo;
 402:            18            576  java.io.FileDescriptor
 403:            24            576  java.util.AbstractMap$SimpleImmutableEntry
 404:            18            576  java.util.concurrent.SynchronousQueue
 405:             8            576  org.apache.flink.api.java.typeutils.runtime.kryo.KryoSerializer
 406:             4            576  org.apache.flink.streaming.runtime.operators.windowing.WindowOperator
 407:             7            560  java.util.concurrent.ScheduledThreadPoolExecutor
 408:            14            560  javax.management.openmbean.SimpleType
 409:            10            560  org.apache.flink.streaming.runtime.tasks.RegularOperatorChain
 410:            10            560  sun.invoke.util.Wrapper
 411:             7            560  sun.net.www.protocol.jar.URLJarFile
 412:            23            552  [Lsun.management.DiagnosticCommandArgumentInfo;
 413:            23            552  java.util.concurrent.LinkedBlockingQueue$Node
 414:            17            544  java.io.FilePermission
 415:             1            528  [Ljava.lang.Character;
 416:            22            528  [Lorg.apache.flink.api.common.eventtime.CombinedWatermarkStatus$PartialWatermark;
 417:            22            528  com.sun.jmx.mbeanserver.StandardMBeanSupport
 418:            22            528  java.lang.Double
 419:            33            528  java.util.LinkedHashMap$LinkedEntrySet
 420:            22            528  java.util.regex.Pattern$BitClass
 421:            22            528  org.apache.flink.api.common.eventtime.IndexedCombinedWatermarkStatus
 422:            33            528  org.apache.flink.configuration.Configuration
 423:            22            528  org.apache.flink.runtime.state.DefaultOperatorStateBackendSnapshotStrategy
 424:            22            528  org.apache.flink.streaming.api.operators.CountingOutput
 425:            22            528  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$1
 426:            22            528  org.apache.flink.streaming.api.operators.StreamTaskStateInitializerImpl$2
 427:            22            528  org.apache.flink.streaming.runtime.tasks.StreamTask$$Lambda$637/2094958888
 428:            22            528  org.apache.logging.log4j.core.pattern.PatternFormatter
 429:            16            512  akka.event.BusLogging
 430:             4            512  akka.remote.RemoteSettings
 431:            16            512  java.time.temporal.ChronoUnit
 432:            16            512  org.apache.flink.api.java.typeutils.runtime.KryoRegistration
 433:            16            512  org.apache.flink.api.java.typeutils.runtime.TupleSerializer
 434:            16            512  org.apache.flink.runtime.clusterframework.types.AllocationID
 435:             8            512  org.apache.flink.runtime.io.network.buffer.LocalBufferPool
 436:             8            512  org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService$JobManagerRetryingRegistration
 437:             8            512  org.jboss.netty.channel.socket.nio.NioWorker
 438:            21            504  java.util.Locale$LocaleKey
 439:            21            504  java.util.concurrent.Executors$RunnableAdapter
 440:             9            504  javax.management.openmbean.CompositeType
 441:            21            504  org.apache.flink.runtime.metrics.dump.QueryScopeInfo$TaskManagerQueryScopeInfo
 442:             9            504  org.apache.flink.runtime.rpc.akka.FencedAkkaInvocationHandler
 443:            21            504  scala.collection.immutable.TreeMap
 444:            31            496  java.util.Optional
 445:            15            480  akka.actor.OneForOneStrategy
 446:            15            480  java.util.Random
 447:            12            480  java.util.concurrent.CompletableFuture$UniRun
 448:            20            480  org.apache.flink.runtime.io.network.metrics.CreditBasedInputBuffersUsageGauge
 449:             4            480  org.apache.flink.runtime.io.network.partition.PipelinedResultPartition
 450:             4            480  org.apache.flink.runtime.io.network.partition.consumer.SingleInputGate
 451:            20            480  org.apache.flink.runtime.taskmanager.DispatcherThreadFactory
 452:            10            480  org.apache.flink.runtime.throughput.ThroughputCalculator
 453:             6            480  org.apache.flink.streaming.api.operators.StreamSink
 454:             6            480  org.apache.flink.streaming.api.operators.StreamSource
 455:            12            480  org.apache.flink.streaming.runtime.tasks.CopyingChainingOutput
 456:            10            480  org.apache.logging.log4j.core.lookup.ConfigurationStrSubstitutor
 457:            20            480  scala.PartialFunction$OrElse
 458:            12            480  scala.collection.mutable.HashMap
 459:            15            480  sun.nio.fs.NativeBuffer
 460:             6            456  [Lsun.invoke.util.Wrapper;
 461:            19            456  java.util.regex.Pattern$Ctype
 462:             4            448  [Ljava.time.ZoneOffset;
 463:            14            448  akka.actor.RootActorPath
 464:            14            448  akka.event.MarkerLoggingAdapter
